DSP,Dinophysis caudata,Dinophysis fortii,Phalacroma rotundatum,Dinophysis sacculus,Dinophysis tripos,sun [h],air temp,wind strength,precipitation,Chl-a,salinity,T,SECCHI,DIN,PO4-P,Soca,month,lipophylic_toxins
40.0,0.0,10.0,0.0,30.0,0.0,228.39999999999998,22.757142857142856,2.7952380952380955,1.3,?,?,?,?,?,?,4951.184,6,neg
50.0,0.0,0.0,10.0,40.0,0.0,228.39999999999998,22.757142857142856,2.7952380952380955,1.3,?,?,?,?,?,?,4951.184,6,neg
40.0,0.0,10.0,0.0,30.0,0.0,228.39999999999998,22.757142857142856,2.7952380952380955,1.3,?,30.0200004577637,21.9099998474121,8.0,12.610000222921336,3.53999996185303,4951.184,6,neg
0.0,0.0,0.0,0.0,0.0,0.0,245.1,24.45714285714286,2.7714285714285714,8.8,?,30.0200004577637,21.9099998474121,8.0,12.610000222921336,3.53999996185303,3927.252,6,neg
410.0,0.0,0.0,10.0,400.0,0.0,245.1,24.45714285714286,2.7714285714285714,8.8,0.73,36.59,21.8,6.0,0.14599999878555575,0.00999999977648258,3927.252,6,neg
10.0,0.0,0.0,0.0,10.0,0.0,245.1,24.45714285714286,2.7714285714285714,8.8,1.2,34.63,23.63,6.0,1.5800000000745058,0.00999999977648258,3927.252,6,neg
10.0,0.0,0.0,0.0,10.0,0.0,261.1,25.509523809523806,2.6095238095238096,8.8,1.2,34.63,23.63,6.0,1.5800000000745058,0.00999999977648258,1897.3509999999997,7,neg
10.0,10.0,0.0,0.0,0.0,0.0,261.1,25.509523809523806,2.6095238095238096,8.8,?,31.0599994659424,25.1800003051758,6.0,8.39999957755208,0.00999999977648258,1897.3509999999997,7,neg
30.0,0.0,0.0,20.0,10.0,0.0,261.1,25.509523809523806,2.6095238095238096,8.8,0.73,36.59,21.8,6.0,0.14599999878555575,0.00999999977648258,1897.3509999999997,7,neg
0.0,0.0,0.0,0.0,0.0,0.0,238.59999999999997,24.114285714285714,3.038095238095239,57.79999999999999,0.91,36.94,21.69,?,0.11999999731779099,0.00999999977648258,1414.7939999999999,7,neg
0.0,0.0,0.0,0.0,0.0,0.0,238.59999999999997,24.114285714285714,3.038095238095239,57.79999999999999,0.73,36.59,21.8,6.0,0.14599999878555575,0.00999999977648258,1414.7939999999999,7,neg
10.0,0.0,0.0,0.0,0.0,0.0,238.59999999999997,24.114285714285714,3.038095238095239,57.79999999999999,1.2,34.63,23.63,6.0,1.5800000000745058,0.00999999977648258,1414.7939999999999,7,neg
10.0,10.0,0.0,0.0,0.0,0.0,228.89999999999998,23.942857142857143,3.1238095238095234,40.5,?,37.4799995422363,23.6700000762939,11.0,0.130000002682209,0.00999999977648258,1251.6920000000002,8,neg
40.0,30.0,0.0,0.0,10.0,0.0,228.89999999999998,23.942857142857143,3.1238095238095234,40.5,0.36,37.12,24.24,?,0.05999999865889548,0.00999999977648258,1251.6920000000002,8,neg
20.0,10.0,0.0,10.0,0.0,0.0,228.89999999999998,23.942857142857143,3.1238095238095234,40.5,0.51,36.82,25.13,5.0,0.5500000063329936,0.00999999977648258,1251.6920000000002,8,neg
20.0,10.0,0.0,0.0,0.0,0.0,236.4,23.990476190476194,3.1619047619047613,28.1,?,35.9799995422363,27.3999996185303,?,1.2600000463426155,0.00999999977648258,1255.9470000000001,8,neg
20.0,0.0,0.0,0.0,20.0,0.0,236.4,23.990476190476194,3.1619047619047613,28.1,?,?,?,?,?,?,1255.9470000000001,8,neg
10.0,10.0,0.0,0.0,0.0,0.0,236.4,23.990476190476194,3.1619047619047613,28.1,?,?,?,?,?,?,1255.9470000000001,8,neg
30.0,10.0,10.0,0.0,10.0,0.0,198.39999999999998,24.328571428571426,3.0142857142857147,7.1,?,37.08,27.14,9.0,?,?,1083.577,9,neg
30.0,10.0,0.0,20.0,0.0,0.0,198.39999999999998,24.328571428571426,3.0142857142857147,7.1,?,37.310001373291,25.9500007629395,?,0.24999999254941926,0.00999999977648258,1083.577,9,neg
320.0,20.0,260.0,20.0,0.0,20.0,198.39999999999998,24.328571428571426,3.0142857142857147,7.1,0.19,37.67,26.15,12.0,0.05999999865889548,0.0199999995529652,1083.577,9,neg
460.0,20.0,330.0,0.0,0.0,110.0,187.50000000000003,21.047619047619047,3.104761904761905,72.60000000000001,0.19,37.67,26.15,12.0,0.05999999865889548,0.0199999995529652,1173.935,9,poz
60.0,0.0,20.0,20.0,20.0,0.0,187.50000000000003,21.047619047619047,3.104761904761905,72.60000000000001,?,37.08,27.14,9.0,?,?,1173.935,9,poz
210.0,0.0,160.0,30.0,0.0,20.0,187.50000000000003,21.047619047619047,3.104761904761905,72.60000000000001,?,37.310001373291,25.9500007629395,?,0.24999999254941926,0.00999999977648258,1173.935,9,poz
210.0,0.0,160.0,10.0,0.0,40.0,152.60000000000002,17.876190476190477,3.057142857142858,107.2,?,37.08,27.14,9.0,?,?,1215.9579999999999,9,poz
20.0,0.0,10.0,10.0,0.0,0.0,152.60000000000002,17.876190476190477,3.057142857142858,107.2,0.19,37.67,26.15,12.0,0.05999999865889548,0.0199999995529652,1215.9579999999999,9,poz
140.0,10.0,70.0,10.0,10.0,10.0,152.60000000000002,17.876190476190477,3.057142857142858,107.2,0.24,37.03,26.92,17.0,0.05999999865889548,0.0199999995529652,1215.9579999999999,9,poz
40.0,0.0,10.0,0.0,0.0,0.0,135.1,16.295238095238094,2.9142857142857146,60.5,0.23,37.45,23.9,10.0,0.1299999970942735,0.00999999977648258,1422.1319999999998,10,?
70.0,0.0,0.0,40.0,10.0,0.0,135.1,16.295238095238094,2.9142857142857146,60.5,0.14,37.68,23.72,16.0,0.22000000067055178,0.00999999977648258,1422.1319999999998,10,?
130.0,0.0,30.0,60.0,0.0,0.0,135.1,16.295238095238094,2.9142857142857146,60.5,?,37.78,23.55,8.0,?,?,1422.1319999999998,10,?
60.0,0.0,10.0,10.0,0.0,0.0,135.49999999999997,16.323809523809523,2.9761904761904767,47.0,0.23,37.45,23.9,10.0,0.1299999970942735,0.00999999977648258,1266.146,10,?
90.0,0.0,20.0,30.0,0.0,0.0,135.49999999999997,16.323809523809523,2.9761904761904767,47.0,0.14,37.68,23.72,16.0,0.22000000067055178,0.00999999977648258,1266.146,10,?
30.0,0.0,20.0,0.0,0.0,0.0,135.49999999999997,16.323809523809523,2.9761904761904767,47.0,?,37.78,23.55,8.0,?,?,1266.146,10,?
110.0,0.0,80.0,10.0,0.0,0.0,138.50000000000003,15.63809523809524,2.985714285714286,18.5,0.37,37.45,20.04,5.0,4.7999999970197695,0.239999994635582,1428.2500000000002,10,neg
240.0,0.0,160.0,30.0,0.0,0.0,138.50000000000003,15.63809523809524,2.985714285714286,18.5,?,37.6300010681152,20.1200008392334,?,0.5700000151991843,0.00999999977648258,1428.2500000000002,10,neg
40.0,40.0,0.0,0.0,0.0,0.0,138.50000000000003,15.63809523809524,2.985714285714286,18.5,0.38,37.5,19.91,5.0,0.6199999973177912,0.0299999993294477,1428.2500000000002,10,neg
0.0,0.0,0.0,0.0,0.0,0.0,44.7,12.5,3.0428571428571427,266.3,?,?,?,?,?,?,10055.3,11,neg
40.0,0.0,30.0,10.0,0.0,0.0,44.7,12.5,3.0428571428571427,266.3,?,?,?,?,?,?,10055.3,11,neg
40.0,0.0,30.0,10.0,0.0,0.0,44.7,12.5,3.0428571428571427,266.3,?,37.57,19.65,?,0.3200000021606676,0.00999999977648258,10055.3,11,neg
30.0,0.0,20.0,10.0,0.0,0.0,56.5,11.480952380952381,2.8333333333333335,107.9,0.19,36.54,16.48,4.0,3.7599998861551263,0.00999999977648258,12458.008999999998,12,neg
10.0,0.0,0.0,10.0,0.0,0.0,56.5,11.480952380952381,2.8333333333333335,107.9,?,36.69,16.71,4.0,?,?,12458.008999999998,12,neg
20.0,0.0,20.0,0.0,0.0,0.0,56.5,11.480952380952381,2.8333333333333335,107.9,0.17,34.72,16.58,1.5,6.350000053644184,0.100000001490116,12458.008999999998,12,neg
0.0,0.0,0.0,0.0,0.0,0.0,64.3,8.547619047619046,2.4666666666666663,81.1,?,36.69,16.71,4.0,?,?,8264.098,12,neg
20.0,0.0,10.0,0.0,10.0,0.0,64.3,8.547619047619046,2.4666666666666663,81.1,0.17,34.72,16.58,1.5,6.350000053644184,0.100000001490116,8264.098,12,neg
0.0,0.0,0.0,0.0,0.0,0.0,64.3,8.547619047619046,2.4666666666666663,81.1,0.19,36.54,16.48,4.0,3.7599998861551263,0.00999999977648258,8264.098,12,neg
40.0,10.0,20.0,10.0,0.0,0.0,124.79999999999998,4.609523809523809,2.6476190476190475,0.0,0.54,36.8,13.48,3.0,4.599999994039539,0.0700000002980232,6052.718999999999,1,neg
0.0,0.0,0.0,0.0,0.0,0.0,124.79999999999998,4.609523809523809,2.6476190476190475,0.0,0.43,37.91,14.11,?,2.5100000184029376,0.0399999991059303,6052.718999999999,1,neg
10.0,0.0,0.0,10.0,0.0,0.0,124.79999999999998,4.609523809523809,2.6476190476190475,0.0,0.4,38.03,14.3,4.0,2.529999963939191,0.0399999991059303,6052.718999999999,1,neg
50.0,0.0,30.0,10.0,10.0,0.0,89.60000000000001,7.176190476190477,2.380952380952381,11.600000000000001,0.930000007152557,37.4599990844727,11.2700004577637,4.0,3.880000114440923,0.170000001788139,1752.2869999999998,2,neg
0.0,0.0,0.0,0.0,0.0,0.0,89.60000000000001,7.176190476190477,2.380952380952381,11.600000000000001,0.550000011920929,37.9900016784668,11.8000001907349,6.0,1.780000001192092,0.0299999993294477,1752.2869999999998,2,neg
0.0,0.0,0.0,0.0,0.0,0.0,89.60000000000001,7.176190476190477,2.380952380952381,11.600000000000001,0.810000002384186,37.7900009155273,11.5,?,2.529999986290928,0.0399999991059303,1752.2869999999998,2,neg
30.0,0.0,0.0,0.0,0.0,0.0,214.0,11.29047619047619,3.8095238095238093,1.6,?,?,?,?,?,?,1421.4739999999997,4,neg
0.0,0.0,0.0,0.0,0.0,0.0,214.0,11.29047619047619,3.8095238095238093,1.6,?,?,?,?,?,?,1421.4739999999997,4,neg
10.0,0.0,0.0,10.0,0.0,0.0,214.0,11.29047619047619,3.8095238095238093,1.6,?,?,?,?,?,?,1421.4739999999997,4,neg
30.0,0.0,0.0,10.0,0.0,0.0,187.8,14.452380952380953,3.4428571428571426,13.6,?,37.9300003051758,13.5500001907349,7.0,?,?,1560.5310000000002,5,neg
0.0,0.0,0.0,0.0,0.0,0.0,187.8,14.452380952380953,3.4428571428571426,13.6,0.689999997615814,38.0400009155273,13.0900001525879,5.0,0.5799999888986349,0.00999999977648258,1560.5310000000002,5,neg
0.0,0.0,0.0,0.0,0.0,0.0,187.8,14.452380952380953,3.4428571428571426,13.6,0.639999985694885,37.9099998474121,13.6099996566772,?,1.1500000189989796,0.00999999977648258,1560.5310000000002,5,neg
10.0,0.0,10.0,0.0,0.0,0.0,174.89999999999998,16.242857142857144,3.2238095238095235,17.5,0.689999997615814,38.0400009155273,13.0900001525879,5.0,0.5799999888986349,0.00999999977648258,2390.348,5,neg
10.0,0.0,0.0,10.0,0.0,0.0,174.89999999999998,16.242857142857144,3.2238095238095235,17.5,0.639999985694885,37.9099998474121,13.6099996566772,?,1.1500000189989796,0.00999999977648258,2390.348,5,neg
10.0,0.0,0.0,10.0,0.0,0.0,174.89999999999998,16.242857142857144,3.2238095238095235,17.5,?,37.9300003051758,13.5500001907349,7.0,?,?,2390.348,5,neg
20.0,0.0,0.0,10.0,0.0,0.0,169.8,19.223809523809525,3.157142857142857,17.700000000000003,1.5,35.5,18.7399997711182,7.0,2.680000126361842,0.0599999986588955,3341.429,6,neg
30.0,0.0,10.0,10.0,10.0,0.0,169.8,19.223809523809525,3.157142857142857,17.700000000000003,1.28,35.8300018310547,18.3299999237061,?,2.06999997794628,0.0500000007450581,3341.429,6,neg
40.0,0.0,10.0,30.0,0.0,0.0,169.8,19.223809523809525,3.157142857142857,17.700000000000003,1.31,35.5800018310547,18.7600002288818,7.0,2.309999942779536,0.0299999993294477,3341.429,6,neg
20.0,0.0,0.0,0.0,10.0,0.0,172.49999999999994,19.36190476190476,2.9,190.6,?,?,?,?,?,?,5469.6410000000005,6,neg
20.0,0.0,0.0,20.0,0.0,0.0,172.49999999999994,19.36190476190476,2.9,190.6,?,?,?,?,?,?,5469.6410000000005,6,neg
60.0,10.0,0.0,20.0,30.0,0.0,172.49999999999994,19.36190476190476,2.9,190.6,?,36.0200004577637,18.4300003051758,8.0,1.3499999698251481,0.0399999991059303,5469.6410000000005,6,neg
50.0,0.0,0.0,20.0,30.0,0.0,209.9,21.499999999999996,2.5809523809523807,53.9,3.47,31.6700000762939,23.7000007629395,4.0,0.5699999984353779,0.0399999991059303,5331.744000000001,6,neg
30.0,10.0,0.0,0.0,20.0,0.0,209.9,21.499999999999996,2.5809523809523807,53.9,?,34.9599990844727,21.0300006866455,6.0,0.4300000034272674,0.0399999991059303,5331.744000000001,6,neg
20.0,0.0,0.0,0.0,20.0,0.0,209.9,21.499999999999996,2.5809523809523807,53.9,?,33.3199996948242,23.2299995422363,4.0,?,?,5331.744000000001,6,neg
390.0,20.0,350.0,0.0,10.0,0.0,256.6,23.090476190476192,2.885714285714286,25.9,3.47,31.6700000762939,23.7000007629395,4.0,0.5699999984353779,0.0399999991059303,2124.015,7,neg
170.0,40.0,120.0,0.0,10.0,0.0,256.6,23.090476190476192,2.885714285714286,25.9,?,33.3199996948242,23.2299995422363,4.0,?,?,2124.015,7,neg
470.0,40.0,420.0,0.0,10.0,0.0,256.6,23.090476190476192,2.885714285714286,25.9,1.56,35.8400001525879,20.8099994659424,?,0.25999999791383727,0.0399999991059303,2124.015,7,neg
110.0,20.0,60.0,20.0,0.0,0.0,248.29999999999998,23.285714285714285,3.0095238095238095,26.6,0.41,37.3300018310547,21.8400001525879,7.0,0.31000000424683083,0.0199999995529652,1428.286,7,neg
300.0,20.0,250.0,10.0,20.0,0.0,248.29999999999998,23.285714285714285,3.0095238095238095,26.6,?,37.2999992370605,22.7199993133545,5.0,?,?,1428.286,7,neg
100.0,0.0,90.0,10.0,0.0,0.0,248.29999999999998,23.285714285714285,3.0095238095238095,26.6,?,35.6500015258789,23.0,8.0,0.05999999865889548,0.00999999977648258,1428.286,7,neg
130.0,10.0,100.0,20.0,0.0,0.0,207.09999999999997,24.599999999999994,3.2476190476190476,134.1,?,?,?,?,?,?,1487.4129999999996,8,neg
30.0,20.0,0.0,0.0,10.0,0.0,207.09999999999997,24.599999999999994,3.2476190476190476,134.1,?,?,?,?,?,?,1487.4129999999996,8,neg
70.0,20.0,10.0,30.0,10.0,0.0,207.09999999999997,24.599999999999994,3.2476190476190476,134.1,?,35.8300018310547,25.2000007629395,7.0,0.3199999891221524,0.00999999977648258,1487.4129999999996,8,neg
100.0,0.0,0.0,90.0,0.0,0.0,197.40000000000003,23.157142857142862,3.1904761904761907,94.7,?,36.310001373291,25.7999992370605,10.0,?,?,2006.7520000000002,9,neg
80.0,0.0,0.0,80.0,0.0,0.0,197.40000000000003,23.157142857142862,3.1904761904761907,94.7,?,36.3800010681152,25.1000003814697,16.0,0.2699999976903199,0.00999999977648258,2006.7520000000002,9,neg
30.0,20.0,0.0,10.0,0.0,0.0,197.40000000000003,23.157142857142862,3.1904761904761907,94.7,0.57,36.0800018310547,25.9699993133545,10.0,3.030000016093251,0.00999999977648258,2006.7520000000002,9,neg
150.0,10.0,130.0,0.0,0.0,0.0,208.90000000000003,21.685714285714283,3.1095238095238096,46.7,0.25,36.2299995422363,26.2299995422363,14.0,0.14999999850988427,0.00999999977648258,2045.0169999999996,9,neg
40.0,0.0,40.0,0.0,0.0,0.0,208.90000000000003,21.685714285714283,3.1095238095238096,46.7,?,36.310001373291,25.7999992370605,10.0,?,?,2045.0169999999996,9,neg
70.0,0.0,50.0,20.0,0.0,0.0,208.90000000000003,21.685714285714283,3.1095238095238096,46.7,0.57,36.0800018310547,25.9699993133545,10.0,3.030000016093251,0.00999999977648258,2045.0169999999996,9,neg
50.0,0.0,10.0,20.0,0.0,0.0,168.40000000000003,19.628571428571426,3.1333333333333333,144.10000000000002,?,35.7400016784668,24.7399997711182,7.0,1.120000051334503,0.00999999977648258,3777.0789999999997,9,neg
10.0,10.0,0.0,0.0,0.0,0.0,168.40000000000003,19.628571428571426,3.1333333333333333,144.10000000000002,?,37.4599990844727,24.0699996948242,10.0,?,?,3777.0789999999997,9,neg
20.0,0.0,0.0,10.0,0.0,0.0,168.40000000000003,19.628571428571426,3.1333333333333333,144.10000000000002,0.26,37.8300018310547,23.6800003051758,8.0,0.1600000001490114,0.00999999977648258,3777.0789999999997,9,neg
40.0,0.0,40.0,0.0,0.0,0.0,127.4,18.042857142857144,3.59047619047619,167.10000000000002,?,37.4599990844727,24.0699996948242,10.0,?,?,4750.194,10,neg
80.0,0.0,20.0,50.0,0.0,0.0,127.4,18.042857142857144,3.59047619047619,167.10000000000002,0.26,37.8300018310547,23.6800003051758,8.0,0.1600000001490114,0.00999999977648258,4750.194,10,neg
60.0,10.0,30.0,10.0,0.0,0.0,127.4,18.042857142857144,3.59047619047619,167.10000000000002,0.22,37.5699996948242,23.8700008392334,12.0,0.1600000020116567,0.00999999977648258,4750.194,10,neg
30.0,0.0,10.0,20.0,0.0,0.0,112.6,15.423809523809526,3.8380952380952387,242.20000000000005,0.22,37.5699996948242,23.8700008392334,12.0,0.1600000020116567,0.00999999977648258,6575.720000000001,10,neg
10.0,0.0,10.0,0.0,0.0,0.0,112.6,15.423809523809526,3.8380952380952387,242.20000000000005,?,37.4599990844727,24.0699996948242,10.0,?,?,6575.720000000001,10,neg
70.0,0.0,20.0,30.0,0.0,0.0,112.6,15.423809523809526,3.8380952380952387,242.20000000000005,0.26,37.8300018310547,23.6800003051758,8.0,0.1600000001490114,0.00999999977648258,6575.720000000001,10,neg
160.0,0.0,130.0,20.0,0.0,0.0,114.00000000000001,12.8,3.4666666666666663,125.90000000000002,0.78,36.5900001525879,19.8899993896484,1.5,6.939999878406527,0.0399999991059303,7235.289,10,neg
80.0,0.0,50.0,30.0,0.0,0.0,114.00000000000001,12.8,3.4666666666666663,125.90000000000002,?,36.5900001525879,21.0699996948242,6.0,0.5799999702721839,0.00999999977648258,7235.289,10,neg
150.0,0.0,150.0,0.0,0.0,0.0,114.00000000000001,12.8,3.4666666666666663,125.90000000000002,?,36.9199981689453,19.1700000762939,3.0,?,?,7235.289,10,neg
120.0,0.0,40.0,80.0,0.0,0.0,106.60000000000001,12.723809523809521,2.9714285714285715,10.6,0.78,36.5900001525879,19.8899993896484,1.5,6.939999878406527,0.0399999991059303,5424.144999999999,11,neg
20.0,0.0,10.0,10.0,0.0,0.0,106.60000000000001,12.723809523809521,2.9714285714285715,10.6,?,36.9199981689453,19.1700000762939,3.0,?,?,5424.144999999999,11,neg
60.0,0.0,40.0,10.0,0.0,10.0,106.60000000000001,12.723809523809521,2.9714285714285715,10.6,0.71,37.1199989318848,19.5499992370605,6.0,1.8100000321865082,0.0199999995529652,5424.144999999999,11,neg
20.0,0.0,0.0,10.0,0.0,0.0,99.3,11.138095238095238,2.7095238095238097,41.9,?,?,?,?,?,?,3011.675999999999,11,neg
30.0,0.0,10.0,20.0,0.0,0.0,99.3,11.138095238095238,2.7095238095238097,41.9,?,?,?,?,?,?,3011.675999999999,11,neg
30.0,0.0,10.0,20.0,0.0,0.0,99.3,11.138095238095238,2.7095238095238097,41.9,?,37.1800003051758,18.4500007629395,7.0,0.1500000003725289,0.00999999977648258,3011.675999999999,11,neg
10.0,0.0,0.0,10.0,0.0,0.0,118.6,8.947619047619046,3.147619047619048,41.9,0.8,36.8899993896484,16.7099990844727,5.0,1.899999976158145,0.0500000007450581,2243.638,11,neg
0.0,0.0,0.0,0.0,0.0,0.0,118.6,8.947619047619046,3.147619047619048,41.9,?,37.6599998474121,16.8500003814697,6.0,?,?,2243.638,11,neg
10.0,0.0,0.0,0.0,0.0,0.0,118.6,8.947619047619046,3.147619047619048,41.9,?,36.8699989318848,18.2999992370605,?,0.199999999254942,0.0399999991059303,2243.638,11,neg
20.0,0.0,0.0,20.0,0.0,0.0,64.30000000000001,7.114285714285713,3.2904761904761903,197.99999999999997,0.8,36.8899993896484,16.7099990844727,5.0,1.899999976158145,0.0500000007450581,4678.399,12,neg
20.0,0.0,0.0,10.0,0.0,0.0,64.30000000000001,7.114285714285713,3.2904761904761903,197.99999999999997,0.76,37.6500015258789,16.5100002288818,6.0,1.010000020265579,0.0399999991059303,4678.399,12,neg
20.0,0.0,0.0,0.0,0.0,0.0,64.30000000000001,7.114285714285713,3.2904761904761903,197.99999999999997,?,37.6599998474121,16.8500003814697,6.0,?,?,4678.399,12,neg
0.0,0.0,0.0,0.0,0.0,0.0,61.2,4.295238095238095,2.714285714285714,69.1,?,?,?,?,?,?,4973.744,1,?
0.0,0.0,0.0,0.0,0.0,0.0,61.2,4.295238095238095,2.714285714285714,69.1,?,36.5299987792969,12.5,6.0,?,?,4973.744,1,?
0.0,0.0,0.0,0.0,0.0,0.0,61.2,4.295238095238095,2.714285714285714,69.1,?,?,?,?,?,?,4973.744,1,?
10.0,0.0,0.0,10.0,0.0,0.0,60.5,6.238095238095239,2.8047619047619046,71.0,0.15,36.2999992370605,10.3999996185303,10.0,2.114000007510182,0.0799999982118607,8280.679999999998,2,neg
20.0,0.0,0.0,20.0,0.0,0.0,60.5,6.238095238095239,2.8047619047619046,71.0,0.34,36.5999984741211,10.3999996185303,5.5,3.162999868392939,0.0700000002980232,8280.679999999998,2,neg
40.0,0.0,0.0,10.0,0.0,0.0,60.5,6.238095238095239,2.8047619047619046,71.0,?,38.5800018310547,11.2799997329712,8.0,1.3120000362396236,0.0399999991059303,8280.679999999998,2,neg
30.0,0.0,0.0,0.0,0.0,0.0,168.29999999999998,7.685714285714285,3.3190476190476192,32.5,0.449999988079071,37.8300018310547,9.30000019073486,7.0,2.3100000005215438,0.0199999995529652,2339.4639999999995,3,neg
0.0,0.0,0.0,0.0,0.0,0.0,168.29999999999998,7.685714285714285,3.3190476190476192,32.5,0.189999997615814,37.5699996948242,9.23999977111816,10.0,2.1790000330656767,0.00999999977648258,2339.4639999999995,3,neg
30.0,0.0,0.0,0.0,0.0,0.0,168.29999999999998,7.685714285714285,3.3190476190476192,32.5,0.270000010728836,38.060001373291,9.78999996185303,11.0,1.4699999969452646,0.0299999993294477,2339.4639999999995,3,neg
20.0,0.0,0.0,10.0,0.0,0.0,167.4,10.414285714285715,3.5142857142857147,74.80000000000001,0.680000007152557,37.5099983215332,11.25,9.0,1.4239999726414712,0.00999999977648258,2330.0249999999996,4,neg
10.0,0.0,0.0,0.0,0.0,0.0,167.4,10.414285714285715,3.5142857142857147,74.80000000000001,0.569999992847443,37.2799987792969,10.5200004577637,14.0,2.8529999088495988,0.00999999977648258,2330.0249999999996,4,neg
20.0,0.0,0.0,10.0,0.0,0.0,167.4,10.414285714285715,3.5142857142857147,74.80000000000001,0.769999980926514,36.9300003051758,10.3299999237061,11.0,2.9769999962300098,0.00999999977648258,2330.0249999999996,4,neg
10.0,0.0,0.0,0.0,0.0,0.0,154.60000000000002,11.342857142857142,2.952380952380952,51.00000000000001,1.17,33.5999984741211,12.3000001907349,6.0,5.215999796986584,0.0199999995529652,2779.4880000000007,4,neg
10.0,0.0,0.0,10.0,0.0,0.0,154.60000000000002,11.342857142857142,2.952380952380952,51.00000000000001,?,36.0299987792969,11.5900001525879,7.0,3.8269998989999316,0.0599999986588955,2779.4880000000007,4,neg
10.0,0.0,0.0,10.0,0.0,0.0,154.60000000000002,11.342857142857142,2.952380952380952,51.00000000000001,0.9,37.5,12.0,?,0.4730000048875809,0.00999999977648258,2779.4880000000007,4,neg
0.0,0.0,0.0,0.0,0.0,0.0,173.79999999999998,14.619047619047619,2.8952380952380956,59.9,0.9,37.5,12.0,?,0.4730000048875809,0.00999999977648258,5728.937000000001,5,neg
0.0,0.0,0.0,0.0,0.0,0.0,173.79999999999998,14.619047619047619,2.8952380952380956,59.9,1.17,33.5999984741211,12.3000001907349,6.0,5.215999796986584,0.0199999995529652,5728.937000000001,5,neg
10.0,0.0,0.0,0.0,10.0,0.0,173.79999999999998,14.619047619047619,2.8952380952380956,59.9,?,36.0299987792969,11.5900001525879,7.0,3.8269998989999316,0.0599999986588955,5728.937000000001,5,neg
10.0,0.0,0.0,10.0,0.0,0.0,151.8,15.904761904761907,2.8809523809523805,132.00000000000003,2.69,34.4000015258789,18.3999996185303,7.09999990463257,2.6849999651312793,0.0399999991059303,9122.931,5,neg
0.0,0.0,0.0,0.0,0.0,0.0,151.8,15.904761904761907,2.8809523809523805,132.00000000000003,1.67,34.5,17.7999992370605,?,2.354000061750409,0.0500000007450581,9122.931,5,neg
10.0,0.0,0.0,10.0,0.0,0.0,151.8,15.904761904761907,2.8809523809523805,132.00000000000003,?,36.5299987792969,15.5200004577637,6.0,3.688999995589256,0.0399999991059303,9122.931,5,neg
0.0,0.0,0.0,0.0,0.0,0.0,193.60000000000002,16.63809523809524,2.9523809523809526,42.8,2.69,34.4000015258789,18.3999996185303,7.09999990463257,2.6849999651312793,0.0399999991059303,8799.756,6,neg
0.0,0.0,0.0,0.0,0.0,0.0,193.60000000000002,16.63809523809524,2.9523809523809526,42.8,1.67,34.5,17.7999992370605,?,2.354000061750409,0.0500000007450581,8799.756,6,neg
10.0,0.0,0.0,10.0,0.0,0.0,193.60000000000002,16.63809523809524,2.9523809523809526,42.8,?,35.8499984741211,17.9799995422363,9.0,2.2139999642968204,0.00999999977648258,8799.756,6,neg
20.0,0.0,0.0,20.0,0.0,0.0,231.6,19.48095238095238,2.738095238095238,39.0,1.67,34.5,17.7999992370605,?,2.354000061750409,0.0500000007450581,7191.643000000002,6,neg
